fecha,entidad,tipo_entidad,tipo_indicador,nombre,valor,fuente_endpoint
2015-02-01,Banesco,BM,financieros,Activos Improductivos,0.038951,indicadores_financieros
2015-02-01,Banesco,BM,financieros,Apalancamiento,8.313788,indicadores_financieros
2015-02-01,Banesco,BM,morosidad,Morosidad Simple,0.057338,indicadores_morosidad
2015-02-01,Banesco,BM,morosidad,Morosidad Estresada,0.085439,indicadores_morosidad
2015-02-01,Banesco,BM,morosidad,Índice Riesgo Crédito,0.067737,indicadores_morosidad
2015-02-01,Citibank RD,BM,principales,ROA,0.019042,indicadores_principales
2015-02-01,Citibank RD,BM,principales,ROE,0.171326,indicadores_principales
2015-02-01,Citibank RD,BM,principales,Eficiencia Operacional,0.493835,indicadores_principales
2015-02-01,Citibank RD,BM,principales,Liquidez Inmediata,0.24372,indicadores_principales
2015-02-01,Citibank RD,BM,principales,Cobertura de Cartera,1.474994,indicadores_principales
2015-02-01,Citibank RD,BM,financieros,Margen de Intermediación,0.084873,indicadores_financieros
2015-02-01,Citibank RD,BM,financieros,Spread Tasas de Interés,0.073366,indicadores_financieros
2015-02-01,Citibank RD,BM,financieros,Activos Improductivos,0.038006,indicadores_financieros
2015-02-01,Citibank RD,BM,financieros,Apalancamiento,8.689205,indicadores_financieros
2015-02-01,Citibank RD,BM,morosidad,Morosidad Simple,0.056587,indicadores_morosidad
2015-02-01,Citibank RD,BM,morosidad,Morosidad Estresada,0.088154,indicadores_morosidad
2015-02-01,Citibank RD,BM,morosidad,Índice Riesgo Crédito,0.068597,indicadores_morosidad
2015-02-01,Banco Santa Cruz,BM,principales,ROA,0.018206,indicadores_principales
2015-02-01,Banco Santa Cruz,BM,principales,ROE,0.158266,indicadores_principales
2015-02-01,Banco Santa Cruz,BM,principales,Eficiencia Operacional,0.507489,indicadores_principales
2015-02-01,Banco Santa Cruz,BM,principales,Liquidez Inmediata,0.230328,indicadores_principales
2015-02-01,Banco Santa Cruz,BM,principales,Cobertura de Cartera,1.537911,indicadores_principales
2015-02-01,Banco Santa Cruz,BM,financieros,Margen de Intermediación,0.086241,indicadores_financieros
2015-02-01,Banco Santa Cruz,BM,financieros,Spread Tasas de Interés,0.071376,indicadores_financieros
2015-02-01,Banco Santa Cruz,BM,financieros,Activos Improductivos,0.039915,indicadores_financieros
2015-02-01,Banco Santa Cruz,BM,financieros,Apalancamiento,8.613085,indicadores_financieros
2015-02-01,Banco Santa Cruz,BM,morosidad,Morosidad Simple,0.054998,indicadores_morosidad
2015-02-01,Banco Santa Cruz,BM,morosidad,Morosidad Estresada,0.086891,indicadores_morosidad
2015-02-01,Banco Santa Cruz,BM,morosidad,Índice Riesgo Crédito,0.069399,indicadores_morosidad
2015-02-01,Banco López de Haro,BM,principales,ROA,0.018799,indicadores_principales
2015-02-01,Banco López de Haro,BM,principales,ROE,0.165163,indicadores_principales
2015-02-01,Banco López de Haro,BM,principales,Eficiencia Operacional,0.542787,indicadores_principales
2015-02-01,Banco López de Haro,BM,principales,Liquidez Inmediata,0.190844,indicadores_principales
2015-02-01,Banco López de Haro,BM,principales,Cobertura de Cartera,1.381881,indicadores_principales
2015-02-01,Banco López de Haro,BM,financieros,Margen de Intermediación,0.083987,indicadores_financieros
2015-02-01,Banco López de Haro,BM,financieros,Spread Tasas de Interés,0.077399,indicadores_financieros
2015-02-01,Banco López de Haro,BM,financieros,Activos Improductivos,0.038307,indicadores_financieros
2015-02-01,Banco López de Haro,BM,financieros,Apalancamiento,8.31136,indicadores_financieros
2015-02-01,Banco López de Haro,BM,morosidad,Morosidad Simple,0.055184,indicadores_morosidad
2015-02-01,Banco López de Haro,BM,morosidad,Morosidad Estresada,0.089478,indicadores_morosidad
2015-02-01,Banco López de Haro,BM,morosidad,Índice Riesgo Crédito,0.068779,indicadores_morosidad
2015-02-01,JMMB Bank,BM,principales,ROA,0.018164,indicadores_principales
2015-02-01,JMMB Bank,BM,principales,ROE,0.162068,indicadores_principales
2015-02-01,JMMB Bank,BM,principales,Eficiencia Operacional,0.513061,indicadores_principales
2015-02-01,JMMB Bank,BM,principales,Liquidez Inmediata,0.203176,indicadores_principales
2015-02-01,JMMB Bank,BM,principales,Cobertura de Cartera,1.410079,indicadores_principales
2015-02-01,JMMB Bank,BM,financieros,Margen de Intermediación,0.087126,indicadores_financieros
2015-02-01,JMMB Bank,BM,financieros,Spread Tasas de Interés,0.073436,indicadores_financieros
2015-02-01,JMMB Bank,BM,financieros,Activos Improductivos,0.04113,indicadores_financieros
2015-02-01,JMMB Bank,BM,financieros,Apalancamiento,8.593341,indicadores_financieros
2015-02-01,JMMB Bank,BM,morosidad,Morosidad Simple,0.055131,indicadores_morosidad
2015-02-01,JMMB Bank,BM,morosidad,Morosidad Estresada,0.086417,indicadores_morosidad
2015-02-01,JMMB Bank,BM,morosidad,Índice Riesgo Crédito,0.068174,indicadores_morosidad
2015-02-01,Banco Vimenca,BM,principales,ROA,0.018429,indicadores_principales
2015-02-01,Banco Vimenca,BM,principales,ROE,0.16246,indicadores_principales
2015-02-01,Banco Vimenca,BM,principales,Eficiencia Operacional,0.485613,indicadores_principales
2015-02-01,Banco Vimenca,BM,principales,Liquidez Inmediata,0.212166,indicadores_principales
2015-02-01,Banco Vimenca,BM,principales,Cobertura de Cartera,1.494563,indicadores_principales
2015-02-01,Banco Vimenca,BM,financieros,Margen de Intermediación,0.088789,indicadores_financieros
2015-02-01,Banco Vimenca,BM,financieros,Spread Tasas de Interés,0.074023,indicadores_financieros
2015-02-01,Banco Vimenca,BM,financieros,Activos Improductivos,0.039937,indicadores_financieros
2015-02-01,Banco Vimenca,BM,financieros,Apalancamiento,8.773473,indicadores_financieros
2015-02-01,Banco Vimenca,BM,morosidad,Morosidad Simple,0.057093,indicadores_morosidad
2015-02-01,Banco Vimenca,BM,morosidad,Morosidad Estresada,0.089092,indicadores_morosidad
2015-02-01,Banco Vimenca,BM,morosidad,Índice Riesgo Crédito,0.067536,indicadores_morosidad
2015-02-01,Banco del Progreso,BM,principales,ROA,0.020675,indicadores_principales
2015-02-01,Banco del Progreso,BM,principales,ROE,0.176494,indicadores_principales
2015-02-01,Banco del Progreso,BM,principales,Eficiencia Operacional,0.53066,indicadores_principales
2015-02-01,Banco del Progreso,BM,principales,Liquidez Inmediata,0.230503,indicadores_principales
2015-02-01,Banco del Progreso,BM,principales,Cobertura de Cartera,1.51078,indicadores_principales
2015-02-01,Banco del Progreso,BM,financieros,Margen de Intermediación,0.085182,indicadores_financieros
2015-02-01,Banco del Progreso,BM,financieros,Spread Tasas de Interés,0.074173,indicadores_financieros
2015-02-01,Banco del Progreso,BM,financieros,Activos Improductivos,0.041258,indicadores_financieros
2015-02-01,Banco del Progreso,BM,financieros,Apalancamiento,8.954669,indicadores_financieros
2015-02-01,Banco del Progreso,BM,morosidad,Morosidad Simple,0.056219,indicadores_morosidad
2015-02-01,Banco del Progreso,BM,morosidad,Morosidad Estresada,0.086041,indicadores_morosidad
2015-02-01,Banco del Progreso,BM,morosidad,Índice Riesgo Crédito,0.068171,indicadores_morosidad
2015-02-01,Caribe Express Banco,BM,principales,ROA,0.017596,indicadores_principales
2015-02-01,Caribe Express Banco,BM,principales,ROE,0.155683,indicadores_principales
2015-02-01,Caribe Express Banco,BM,principales,Eficiencia Operacional,0.519574,indicadores_principales
2015-02-01,Caribe Express Banco,BM,principales,Liquidez Inmediata,0.247489,indicadores_principales
2015-02-01,Caribe Express Banco,BM,principales,Cobertura de Cartera,1.428598,indicadores_principales
2015-02-01,Caribe Express Banco,BM,financieros,Margen de Intermediación,0.083479,indicadores_financieros
2015-02-01,Caribe Express Banco,BM,financieros,Spread Tasas de Interés,0.070924,indicadores_financieros
2015-02-01,Caribe Express Banco,BM,financieros,Activos Improductivos,0.038282,indicadores_financieros
2015-02-01,Caribe Express Banco,BM,financieros,Apalancamiento,8.431646,indicadores_financieros
2015-02-01,Caribe Express Banco,BM,morosidad,Morosidad Simple,0.056593,indicadores_morosidad
2015-02-01,Caribe Express Banco,BM,morosidad,Morosidad Estresada,0.088444,indicadores_morosidad
2015-02-01,Caribe Express Banco,BM,morosidad,Índice Riesgo Crédito,0.069618,indicadores_morosidad
2015-02-01,Asociación Popular de Ahorros y Préstamos,CA,principales,ROA,0.02065,indicadores_principales
2015-02-01,Asociación Popular de Ahorros y Préstamos,CA,principales,ROE,0.166146,indicadores_principales
2015-02-01,Asociación Popular de Ahorros y Préstamos,CA,principales,Eficiencia Operacional,0.536528,indicadores_principales
2015-02-01,Asociación Popular de Ahorros y Préstamos,CA,principales,Liquidez Inmediata,0.210855,indicadores_principales
2015-02-01,Asociación Popular de Ahorros y Préstamos,CA,principales,Cobertura de Cartera,1.397914,indicadores_principales
2015-02-01,Asociación Popular de Ahorros y Préstamos,CA,financieros,Margen de Intermediación,0.084637,indicadores_financieros
2015-02-01,Asociación Popular de Ahorros y Préstamos,CA,financieros,Spread Tasas de Interés,0.07156,indicadores_financieros
2015-02-01,Asociación Popular de Ahorros y Préstamos,CA,financieros,Activos Improductivos,0.036586,indicadores_financieros
2015-02-01,Asociación Popular de Ahorros y Préstamos,CA,financieros,Apalancamiento,9.089052,indicadores_financieros
2015-02-01,Asociación Popular de Ahorros y Préstamos,CA,morosidad,Morosidad Simple,0.054402,indicadores_morosidad
2015-02-01,Asociación Popular de Ahorros y Préstamos,CA,morosidad,Morosidad Estresada,0.089793,indicadores_morosidad
2015-02-01,Asociación Popular de Ahorros y Préstamos,CA,morosidad,Índice Riesgo Crédito,0.069753,indicadores_morosidad
2015-02-01,Asociación Cibao,CA,principales,ROA,0.021627,indicadores_principales
2015-02-01,Asociación Cibao,CA,principales,ROE,0.150721,indicadores_principales
2015-02-01,Asociación Cibao,CA,principales,Eficiencia Operacional,0.543484,indicadores_principales
2015-02-01,Asociación Cibao,CA,principales,Liquidez Inmediata,0.219347,indicadores_principales
2015-02-01,Asociación Cibao,CA,principales,Cobertura de Cartera,1.600093,indicadores_principales
2015-02-01,Asociación Cibao,CA,financieros,Margen de Intermediación,0.086238,indicadores_financieros
2015-02-01,Asociación Cibao,CA,financieros,Spread Tasas de Interés,0.071311,indicadores_financieros
2015-02-01,Asociación Cibao,CA,financieros,Activos Improductivos,0.039952,indicadores_financieros
2015-02-01,Asociación Cibao,CA,financieros,Apalancamiento,8.414363,indicadores_financieros
2015-02-01,Asociación Cibao,CA,morosidad,Morosidad Simple,0.056672,indicadores_morosidad
2015-02-01,Asociación Cibao,CA,morosidad,Morosidad Estresada,0.0857,indicadores_morosidad
2015-02-01,Asociación Cibao,CA,morosidad,Índice Riesgo Crédito,0.067559,indicadores_morosidad
2015-02-01,La Nacional,CA,principales,ROA,0.018798,indicadores_principales
2015-02-01,La Nacional,CA,principales,ROE,0.175579,indicadores_principales
2015-02-01,La Nacional,CA,principales,Eficiencia Operacional,0.535364,indicadores_principales
2015-02-01,La Nacional,CA,principales,Liquidez Inmediata,0.204819,indicadores_principales
2015-02-01,La Nacional,CA,principales,Cobertura de Cartera,1.384726,indicadores_principales
2015-02-01,La Nacional,CA,financieros,Margen de Intermediación,0.089359,indicadores_financieros
2015-02-01,La Nacional,CA,financieros,Spread Tasas de Interés,0.073562,indicadores_financieros
2015-02-01,La Nacional,CA,financieros,Activos Improductivos,0.041613,indicadores_financieros
2015-02-01,La Nacional,CA,financieros,Apalancamiento,8.87524,indicadores_financieros
2015-02-01,La Nacional,CA,morosidad,Morosidad Simple,0.058467,indicadores_morosidad
2015-02-01,La Nacional,CA,morosidad,Morosidad Estresada,0.085447,indicadores_morosidad
2015-02-01,La Nacional,CA,morosidad,Índice Riesgo Crédito,0.069603,indicadores_morosidad
2015-02-01,Romana,CA,principales,ROA,0.018542,indicadores_principales
2015-02-01,Romana,CA,principales,ROE,0.172507,indicadores_principales
2015-02-01,Romana,CA,principales,Eficiencia Operacional,0.512047,indicadores_principales
2015-02-01,Romana,CA,principales,Liquidez Inmediata,0.218263,indicadores_principales
2015-02-01,Romana,CA,principales,Cobertura de Cartera,1.508551,indicadores_principales
2015-02-01,Romana,CA,financieros,Margen de Intermediación,0.090053,indicadores_financieros
2015-02-01,Romana,CA,financieros,Spread Tasas de Interés,0.075418,indicadores_financieros
2015-02-01,Romana,CA,financieros,Activos Improductivos,0.040241,indicadores_financieros
2015-02-01,Romana,CA,financieros,Apalancamiento,8.110144,indicadores_financieros
2015-02-01,Romana,CA,morosidad,Morosidad Simple,0.055688,indicadores_morosidad
2015-02-01,Romana,CA,morosidad,Morosidad Estresada,0.086958,indicadores_morosidad
2015-02-01,Romana,CA,morosidad,Índice Riesgo Crédito,0.068379,indicadores_morosidad
2015-02-01,Mocana,CA,principales,ROA,0.01839,indicadores_principales
2015-02-01,Mocana,CA,principales,ROE,0.151667,indicadores_principales
2015-02-01,Mocana,CA,principales,Eficiencia Operacional,0.518885,indicadores_principales
2015-02-01,Mocana,CA,principales,Liquidez Inmediata,0.206119,indicadores_principales
2015-02-01,Mocana,CA,principales,Cobertura de Cartera,1.476154,indicadores_principales
2015-02-01,Mocana,CA,financieros,Margen de Intermediación,0.084034,indicadores_financieros
2015-02-01,Mocana,CA,financieros,Spread Tasas de Interés,0.069366,indicadores_financieros
2015-02-01,Mocana,CA,financieros,Activos Improductivos,0.03855,indicadores_financieros
2015-02-01,Mocana,CA,financieros,Apalancamiento,8.709012,indicadores_financieros
2015-02-01,Mocana,CA,morosidad,Morosidad Simple,0.055072,indicadores_morosidad
2015-02-01,Mocana,CA,morosidad,Morosidad Estresada,0.086635,indicadores_morosidad
2015-02-01,Mocana,CA,morosidad,Índice Riesgo Crédito,0.068089,indicadores_morosidad
2015-02-01,ADOPEM,BA,principales,ROA,0.020739,indicadores_principales
2015-02-01,ADOPEM,BA,principales,ROE,0.168625,indicadores_principales
2015-02-01,ADOPEM,BA,principales,Eficiencia Operacional,0.502304,indicadores_principales
2015-02-01,ADOPEM,BA,principales,Liquidez Inmediata,0.245711,indicadores_principales
2015-02-01,ADOPEM,BA,principales,Cobertura de Cartera,1.428263,indicadores_principales
2015-02-01,ADOPEM,BA,financieros,Margen de Intermediación,0.083403,indicadores_financieros
2015-02-01,ADOPEM,BA,financieros,Spread Tasas de Interés,0.071597,indicadores_financieros
2015-02-01,ADOPEM,BA,financieros,Activos Improductivos,0.03878,indicadores_financieros
2015-02-01,ADOPEM,BA,financieros,Apalancamiento,8.434098,indicadores_financieros
2015-02-01,ADOPEM,BA,morosidad,Morosidad Simple,0.058651,indicadores_morosidad
2015-02-01,ADOPEM,BA,morosidad,Morosidad Estresada,0.087647,indicadores_morosidad
2015-02-01,ADOPEM,BA,morosidad,Índice Riesgo Crédito,0.0704,indicadores_morosidad
2015-02-01,Bancamérica,BA,principales,ROA,0.021123,indicadores_principales
2015-02-01,Bancamérica,BA,principales,ROE,0.163391,indicadores_principales
2015-02-01,Bancamérica,BA,principales,Eficiencia Operacional,0.497999,indicadores_principales
2015-02-01,Bancamérica,BA,principales,Liquidez Inmediata,0.226471,indicadores_principales
2015-02-01,Bancamérica,BA,principales,Cobertura de Cartera,1.490702,indicadores_principales
2015-02-01,Bancamérica,BA,financieros,Margen de Intermediación,0.08534,indicadores_financieros
2015-02-01,Bancamérica,BA,financieros,Spread Tasas de Interés,0.074764,indicadores_financieros
2015-02-01,Bancamérica,BA,financieros,Activos Improductivos,0.035785,indicadores_financieros
2015-02-01,Bancamérica,BA,financieros,Apalancamiento,7.997807,indicadores_financieros
2015-02-01,Bancamérica,BA,morosidad,Morosidad Simple,0.055422,indicadores_morosidad
2015-02-01,Bancamérica,BA,morosidad,Morosidad Estresada,0.089698,indicadores_morosidad
2015-02-01,Bancamérica,BA,morosidad,Índice Riesgo Crédito,0.070312,indicadores_morosidad
2015-02-01,Banfond,BA,principales,ROA,0.020335,indicadores_principales
2015-02-01,Banfond,BA,principales,ROE,0.169221,indicadores_principales
2015-02-01,Banfond,BA,principales,Eficiencia Operacional,0.526919,indicadores_principales
2015-02-01,Banfond,BA,principales,Liquidez Inmediata,0.247047,indicadores_principales
2015-02-01,Banfond,BA,principales,Cobertura de Cartera,1.466926,indicadores_principales
2015-02-01,Banfond,BA,financieros,Margen de Intermediación,0.083534,indicadores_financieros
2015-02-01,Banfond,BA,financieros,Spread Tasas de Interés,0.076105,indicadores_financieros
2015-02-01,Banfond,BA,financieros,Activos Improductivos,0.041507,indicadores_financieros
2015-02-01,Banfond,BA,financieros,Apalancamiento,8.703136,indicadores_financieros
2015-02-01,Banfond,BA,morosidad,Morosidad Simple,0.056379,indicadores_morosidad
2015-02-01,Banfond,BA,morosidad,Morosidad Estresada,0.087632,indicadores_morosidad
2015-02-01,Banfond,BA,morosidad,Índice Riesgo Crédito,0.068895,indicadores_morosidad
