fecha,entidad,tipo_entidad,componente,valor
2015-04-01,La Nacional,CA,Patrimonio Técnico,1674.0
2015-04-01,Romana,CA,Índice de Solvencia,0.12
2015-04-01,Romana,CA,Capital Primario (Tier 1),0.0955
2015-04-01,Romana,CA,Capital Secundario (Tier 2),0.0228
2015-04-01,Romana,CA,Activos Ponderados por Riesgo,7477.18
2015-04-01,Romana,CA,Patrimonio Técnico,1116.0
2015-04-01,Mocana,CA,Índice de Solvencia,0.12
2015-04-01,Mocana,CA,Capital Primario (Tier 1),0.0936
2015-04-01,Mocana,CA,Capital Secundario (Tier 2),0.0263
2015-04-01,Mocana,CA,Activos Ponderados por Riesgo,7477.18
2015-04-01,Mocana,CA,Patrimonio Técnico,1116.0
2015-04-01,ADOPEM,BA,Índice de Solvencia,0.12
2015-04-01,ADOPEM,BA,Capital Primario (Tier 1),0.0909
2015-04-01,ADOPEM,BA,Capital Secundario (Tier 2),0.0239
2015-04-01,ADOPEM,BA,Activos Ponderados por Riesgo,10904.22
2015-04-01,ADOPEM,BA,Patrimonio Técnico,1627.5
2015-04-01,Bancamérica,BA,Índice de Solvencia,0.12
2015-04-01,Bancamérica,BA,Capital Primario (Tier 1),0.1003
2015-04-01,Bancamérica,BA,Capital Secundario (Tier 2),0.0197
2015-04-01,Bancamérica,BA,Activos Ponderados por Riesgo,9346.48
2015-04-01,Bancamérica,BA,Patrimonio Técnico,1395.0
2015-04-01,Banfond,BA,Índice de Solvencia,0.1231
2015-04-01,Banfond,BA,Capital Primario (Tier 1),0.0958
2015-04-01,Banfond,BA,Capital Secundario (Tier 2),0.0268
2015-04-01,Banfond,BA,Activos Ponderados por Riesgo,6230.98
2015-04-01,Banfond,BA,Patrimonio Técnico,930.0
2015-04-01,Motor Crédito,BA,Índice de Solvencia,0.12
2015-04-01,Motor Crédito,BA,Capital Primario (Tier 1),0.0987
2015-04-01,Motor Crédito,BA,Capital Secundario (Tier 2),0.0231
2015-04-01,Motor Crédito,BA,Activos Ponderados por Riesgo,4673.24
2015-04-01,Motor Crédito,BA,Patrimonio Técnico,697.5
2015-05-01,Banco Popular Dominicano,BM,Índice de Solvencia,0.1266
2015-05-01,Banco Popular Dominicano,BM,Capital Primario (Tier 1),0.0973
2015-05-01,Banco Popular Dominicano,BM,Capital Secundario (Tier 2),0.0221
2015-05-01,Banco Popular Dominicano,BM,Activos Ponderados por Riesgo,145398.68
2015-05-01,Banco Popular Dominicano,BM,Patrimonio Técnico,21701.3
2015-05-01,Banco de Reservas,BM,Índice de Solvencia,0.12
2015-05-01,Banco de Reservas,BM,Capital Primario (Tier 1),0.0956
2015-05-01,Banco de Reservas,BM,Capital Secundario (Tier 2),0.0235
2015-05-01,Banco de Reservas,BM,Activos Ponderados por Riesgo,132755.32
2015-05-01,Banco de Reservas,BM,Patrimonio Técnico,19814.23
2015-05-01,BHD León,BM,Índice de Solvencia,0.12
2015-05-01,BHD León,BM,Capital Primario (Tier 1),0.0976
2015-05-01,BHD León,BM,Capital Secundario (Tier 2),0.024
2015-05-01,BHD León,BM,Activos Ponderados por Riesgo,94825.23
2015-05-01,BHD León,BM,Patrimonio Técnico,14153.02
2015-05-01,Scotiabank RD,BM,Índice de Solvencia,0.123
2015-05-01,Scotiabank RD,BM,Capital Primario (Tier 1),0.1002
2015-05-01,Scotiabank RD,BM,Capital Secundario (Tier 2),0.0247
2015-05-01,Scotiabank RD,BM,Activos Ponderados por Riesgo,50573.45
2015-05-01,Scotiabank RD,BM,Patrimonio Técnico,7548.28
2015-05-01,Banesco,BM,Índice de Solvencia,0.12
2015-05-01,Banesco,BM,Capital Primario (Tier 1),0.0955
2015-05-01,Banesco,BM,Capital Secundario (Tier 2),0.022
2015-05-01,Banesco,BM,Activos Ponderados por Riesgo,37930.09
2015-05-01,Banesco,BM,Patrimonio Técnico,5661.21
2015-05-01,Citibank RD,BM,Índice de Solvencia,0.12
2015-05-01,Citibank RD,BM,Capital Primario (Tier 1),0.0954
2015-05-01,Citibank RD,BM,Capital Secundario (Tier 2),0.0228
2015-05-01,Citibank RD,BM,Activos Ponderados por Riesgo,25286.73
2015-05-01,Citibank RD,BM,Patrimonio Técnico,3774.14
2015-05-01,Banco Santa Cruz,BM,Índice de Solvencia,0.12
2015-05-01,Banco Santa Cruz,BM,Capital Primario (Tier 1),0.0985
2015-05-01,Banco Santa Cruz,BM,Capital Secundario (Tier 2),0.024
2015-05-01,Banco Santa Cruz,BM,Activos Ponderados por Riesgo,18965.05
2015-05-01,Banco Santa Cruz,BM,Patrimonio Técnico,2830.6
2015-05-01,Banco López de Haro,BM,Índice de Solvencia,0.12
2015-05-01,Banco López de Haro,BM,Capital Primario (Tier 1),0.0988
2015-05-01,Banco López de Haro,BM,Capital Secundario (Tier 2),0.0251
2015-05-01,Banco López de Haro,BM,Activos Ponderados por Riesgo,18965.05
2015-05-01,Banco López de Haro,BM,Patrimonio Técnico,2830.6
2015-05-01,JMMB Bank,BM,Índice de Solvencia,0.1269
2015-05-01,JMMB Bank,BM,Capital Primario (Tier 1),0.0992
2015-05-01,JMMB Bank,BM,Capital Secundario (Tier 2),0.0272
2015-05-01,JMMB Bank,BM,Activos Ponderados por Riesgo,18965.05
2015-05-01,JMMB Bank,BM,Patrimonio Técnico,2830.6
2015-05-01,Banco Vimenca,BM,Índice de Solvencia,0.12
2015-05-01,Banco Vimenca,BM,Capital Primario (Tier 1),0.0987
2015-05-01,Banco Vimenca,BM,Capital Secundario (Tier 2),0.0249
2015-05-01,Banco Vimenca,BM,Activos Ponderados por Riesgo,12643.36
2015-05-01,Banco Vimenca,BM,Patrimonio Técnico,1887.07
2015-05-01,Banco del Progreso,BM,Índice de Solvencia,0.1305
2015-05-01,Banco del Progreso,BM,Capital Primario (Tier 1),0.1058
2015-05-01,Banco del Progreso,BM,Capital Secundario (Tier 2),0.0289
2015-05-01,Banco del Progreso,BM,Activos Ponderados por Riesgo,12643.36
2015-05-01,Banco del Progreso,BM,Patrimonio Técnico,1887.07
2015-05-01,Caribe Express Banco,BM,Índice de Solvencia,0.125
2015-05-01,Caribe Express Banco,BM,Capital Primario (Tier 1),0.1058
2015-05-01,Caribe Express Banco,BM,Capital Secundario (Tier 2),0.0255
2015-05-01,Caribe Express Banco,BM,Activos Ponderados por Riesgo,12643.36
2015-05-01,Caribe Express Banco,BM,Patrimonio Técnico,1887.07
2015-05-01,Asociación Popular de Ahorros y Préstamos,CA,Índice de Solvencia,0.12
2015-05-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Primario (Tier 1),0.0986
2015-05-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Secundario (Tier 2),0.0236
2015-05-01,Asociación Popular de Ahorros y Préstamos,CA,Activos Ponderados por Riesgo,30344.07
2015-05-01,Asociación Popular de Ahorros y Préstamos,CA,Patrimonio Técnico,4528.97
2015-05-01,Asociación Cibao,CA,Índice de Solvencia,0.1211
2015-05-01,Asociación Cibao,CA,Capital Primario (Tier 1),0.1019
2015-05-01,Asociación Cibao,CA,Capital Secundario (Tier 2),0.0236
2015-05-01,Asociación Cibao,CA,Activos Ponderados por Riesgo,18965.05
2015-05-01,Asociación Cibao,CA,Patrimonio Técnico,2830.6
2015-05-01,La Nacional,CA,Índice de Solvencia,0.12
2015-05-01,La Nacional,CA,Capital Primario (Tier 1),0.0966
2015-05-01,La Nacional,CA,Capital Secundario (Tier 2),0.0204
2015-05-01,La Nacional,CA,Activos Ponderados por Riesgo,11379.03
2015-05-01,La Nacional,CA,Patrimonio Técnico,1698.36
2015-05-01,Romana,CA,Índice de Solvencia,0.1208
2015-05-01,Romana,CA,Capital Primario (Tier 1),0.0963
2015-05-01,Romana,CA,Capital Secundario (Tier 2),0.0239
2015-05-01,Romana,CA,Activos Ponderados por Riesgo,7586.02
2015-05-01,Romana,CA,Patrimonio Técnico,1132.24
2015-05-01,Mocana,CA,Índice de Solvencia,0.1202
2015-05-01,Mocana,CA,Capital Primario (Tier 1),0.1014
2015-05-01,Mocana,CA,Capital Secundario (Tier 2),0.0247
2015-05-01,Mocana,CA,Activos Ponderados por Riesgo,7586.02
2015-05-01,Mocana,CA,Patrimonio Técnico,1132.24
2015-05-01,ADOPEM,BA,Índice de Solvencia,0.12
2015-05-01,ADOPEM,BA,Capital Primario (Tier 1),0.0952
2015-05-01,ADOPEM,BA,Capital Secundario (Tier 2),0.0202
2015-05-01,ADOPEM,BA,Activos Ponderados por Riesgo,11062.94
2015-05-01,ADOPEM,BA,Patrimonio Técnico,1651.19
2015-05-01,Bancamérica,BA,Índice de Solvencia,0.127
2015-05-01,Bancamérica,BA,Capital Primario (Tier 1),0.1061
2015-05-01,Bancamérica,BA,Capital Secundario (Tier 2),0.0231
2015-05-01,Bancamérica,BA,Activos Ponderados por Riesgo,9482.52
2015-05-01,Bancamérica,BA,Patrimonio Técnico,1415.3
2015-05-01,Banfond,BA,Índice de Solvencia,0.12
2015-05-01,Banfond,BA,Capital Primario (Tier 1),0.0923
2015-05-01,Banfond,BA,Capital Secundario (Tier 2),0.0247
2015-05-01,Banfond,BA,Activos Ponderados por Riesgo,6321.68
2015-05-01,Banfond,BA,Patrimonio Técnico,943.53
2015-05-01,Motor Crédito,BA,Índice de Solvencia,0.1279
2015-05-01,Motor Crédito,BA,Capital Primario (Tier 1),0.1037
2015-05-01,Motor Crédito,BA,Capital Secundario (Tier 2),0.0251
2015-05-01,Motor Crédito,BA,Activos Ponderados por Riesgo,4741.26
2015-05-01,Motor Crédito,BA,Patrimonio Técnico,707.65
2015-06-01,Banco Popular Dominicano,BM,Índice de Solvencia,0.1278
2015-06-01,Banco Popular Dominicano,BM,Capital Primario (Tier 1),0.0998
2015-06-01,Banco Popular Dominicano,BM,Capital Secundario (Tier 2),0.0274
2015-06-01,Banco Popular Dominicano,BM,Activos Ponderados por Riesgo,146906.12
2015-06-01,Banco Popular Dominicano,BM,Patrimonio Técnico,21926.29
2015-06-01,Banco de Reservas,BM,Índice de Solvencia,0.1297
2015-06-01,Banco de Reservas,BM,Capital Primario (Tier 1),0.0993
2015-06-01,Banco de Reservas,BM,Capital Secundario (Tier 2),0.0237
2015-06-01,Banco de Reservas,BM,Activos Ponderados por Riesgo,134131.67
2015-06-01,Banco de Reservas,BM,Patrimonio Técnico,20019.65
2015-06-01,BHD León,BM,Índice de Solvencia,0.131
2015-06-01,BHD León,BM,Capital Primario (Tier 1),0.1083
2015-06-01,BHD León,BM,Capital Secundario (Tier 2),0.0256
2015-06-01,BHD León,BM,Activos Ponderados por Riesgo,95808.34
2015-06-01,BHD León,BM,Patrimonio Técnico,14299.75
2015-06-01,Scotiabank RD,BM,Índice de Solvencia,0.1293
2015-06-01,Scotiabank RD,BM,Capital Primario (Tier 1),0.0953
2015-06-01,Scotiabank RD,BM,Capital Secundario (Tier 2),0.026
2015-06-01,Scotiabank RD,BM,Activos Ponderados por Riesgo,51097.78
2015-06-01,Scotiabank RD,BM,Patrimonio Técnico,7626.53
2015-06-01,Banesco,BM,Índice de Solvencia,0.1374
2015-06-01,Banesco,BM,Capital Primario (Tier 1),0.1156
2015-06-01,Banesco,BM,Capital Secundario (Tier 2),0.027
2015-06-01,Banesco,BM,Activos Ponderados por Riesgo,38323.33
2015-06-01,Banesco,BM,Patrimonio Técnico,5719.9
2015-06-01,Citibank RD,BM,Índice de Solvencia,0.1403
2015-06-01,Citibank RD,BM,Capital Primario (Tier 1),0.1124
2015-06-01,Citibank RD,BM,Capital Secundario (Tier 2),0.0264
2015-06-01,Citibank RD,BM,Activos Ponderados por Riesgo,25548.89
2015-06-01,Citibank RD,BM,Patrimonio Técnico,3813.27
2015-06-01,Banco Santa Cruz,BM,Índice de Solvencia,0.137
2015-06-01,Banco Santa Cruz,BM,Capital Primario (Tier 1),0.1102
2015-06-01,Banco Santa Cruz,BM,Capital Secundario (Tier 2),0.0298
2015-06-01,Banco Santa Cruz,BM,Activos Ponderados por Riesgo,19161.67
2015-06-01,Banco Santa Cruz,BM,Patrimonio Técnico,2859.95
2015-06-01,Banco López de Haro,BM,Índice de Solvencia,0.1366
2015-06-01,Banco López de Haro,BM,Capital Primario (Tier 1),0.1036
2015-06-01,Banco López de Haro,BM,Capital Secundario (Tier 2),0.0281
2015-06-01,Banco López de Haro,BM,Activos Ponderados por Riesgo,19161.67
2015-06-01,Banco López de Haro,BM,Patrimonio Técnico,2859.95
2015-06-01,JMMB Bank,BM,Índice de Solvencia,0.1291
2015-06-01,JMMB Bank,BM,Capital Primario (Tier 1),0.102
2015-06-01,JMMB Bank,BM,Capital Secundario (Tier 2),0.0245
2015-06-01,JMMB Bank,BM,Activos Ponderados por Riesgo,19161.67
2015-06-01,JMMB Bank,BM,Patrimonio Técnico,2859.95
2015-06-01,Banco Vimenca,BM,Índice de Solvencia,0.1366
2015-06-01,Banco Vimenca,BM,Capital Primario (Tier 1),0.1031
2015-06-01,Banco Vimenca,BM,Capital Secundario (Tier 2),0.0269
2015-06-01,Banco Vimenca,BM,Activos Ponderados por Riesgo,12774.44
2015-06-01,Banco Vimenca,BM,Patrimonio Técnico,1906.63
2015-06-01,Banco del Progreso,BM,Índice de Solvencia,0.141
2015-06-01,Banco del Progreso,BM,Capital Primario (Tier 1),0.1165
2015-06-01,Banco del Progreso,BM,Capital Secundario (Tier 2),0.0268
2015-06-01,Banco del Progreso,BM,Activos Ponderados por Riesgo,12774.44
2015-06-01,Banco del Progreso,BM,Patrimonio Técnico,1906.63
2015-06-01,Caribe Express Banco,BM,Índice de Solvencia,0.134
2015-06-01,Caribe Express Banco,BM,Capital Primario (Tier 1),0.1034
2015-06-01,Caribe Express Banco,BM,Capital Secundario (Tier 2),0.0283
2015-06-01,Caribe Express Banco,BM,Activos Ponderados por Riesgo,12774.44
2015-06-01,Caribe Express Banco,BM,Patrimonio Técnico,1906.63
2015-06-01,Asociación Popular de Ahorros y Préstamos,CA,Índice de Solvencia,0.1396
2015-06-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Primario (Tier 1),0.1125
2015-06-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Secundario (Tier 2),0.027
2015-06-01,Asociación Popular de Ahorros y Préstamos,CA,Activos Ponderados por Riesgo,30658.67
2015-06-01,Asociación Popular de Ahorros y Préstamos,CA,Patrimonio Técnico,4575.92
2015-06-01,Asociación Cibao,CA,Índice de Solvencia,0.1265
2015-06-01,Asociación Cibao,CA,Capital Primario (Tier 1),0.1
2015-06-01,Asociación Cibao,CA,Capital Secundario (Tier 2),0.0249
2015-06-01,Asociación Cibao,CA,Activos Ponderados por Riesgo,19161.67
2015-06-01,Asociación Cibao,CA,Patrimonio Técnico,2859.95
2015-06-01,La Nacional,CA,Índice de Solvencia,0.1354
2015-06-01,La Nacional,CA,Capital Primario (Tier 1),0.1063
2015-06-01,La Nacional,CA,Capital Secundario (Tier 2),0.0283
2015-06-01,La Nacional,CA,Activos Ponderados por Riesgo,11497.0
2015-06-01,La Nacional,CA,Patrimonio Técnico,1715.97
2015-06-01,Romana,CA,Índice de Solvencia,0.1303
2015-06-01,Romana,CA,Capital Primario (Tier 1),0.1075
2015-06-01,Romana,CA,Capital Secundario (Tier 2),0.0275
2015-06-01,Romana,CA,Activos Ponderados por Riesgo,7664.67
2015-06-01,Romana,CA,Patrimonio Técnico,1143.98
2015-06-01,Mocana,CA,Índice de Solvencia,0.1386
2015-06-01,Mocana,CA,Capital Primario (Tier 1),0.115
2015-06-01,Mocana,CA,Capital Secundario (Tier 2),0.029
2015-06-01,Mocana,CA,Activos Ponderados por Riesgo,7664.67
2015-06-01,Mocana,CA,Patrimonio Técnico,1143.98
2015-06-01,ADOPEM,BA,Índice de Solvencia,0.1379
2015-06-01,ADOPEM,BA,Capital Primario (Tier 1),0.1105
2015-06-01,ADOPEM,BA,Capital Secundario (Tier 2),0.0277
2015-06-01,ADOPEM,BA,Activos Ponderados por Riesgo,11177.64
2015-06-01,ADOPEM,BA,Patrimonio Técnico,1668.3
2015-06-01,Bancamérica,BA,Índice de Solvencia,0.141
2015-06-01,Bancamérica,BA,Capital Primario (Tier 1),0.1117
2015-06-01,Bancamérica,BA,Capital Secundario (Tier 2),0.0304
2015-06-01,Bancamérica,BA,Activos Ponderados por Riesgo,9580.83
2015-06-01,Bancamérica,BA,Patrimonio Técnico,1429.98
2015-06-01,Banfond,BA,Índice de Solvencia,0.1397
2015-06-01,Banfond,BA,Capital Primario (Tier 1),0.112
2015-06-01,Banfond,BA,Capital Secundario (Tier 2),0.0285
2015-06-01,Banfond,BA,Activos Ponderados por Riesgo,6387.22
2015-06-01,Banfond,BA,Patrimonio Técnico,953.32
2015-06-01,Motor Crédito,BA,Índice de Solvencia,0.1382
2015-06-01,Motor Crédito,BA,Capital Primario (Tier 1),0.1084
2015-06-01,Motor Crédito,BA,Capital Secundario (Tier 2),0.0237
2015-06-01,Motor Crédito,BA,Activos Ponderados por Riesgo,4790.42
2015-06-01,Motor Crédito,BA,Patrimonio Técnico,714.99
2015-07-01,Banco Popular Dominicano,BM,Índice de Solvencia,0.1423
2015-07-01,Banco Popular Dominicano,BM,Capital Primario (Tier 1),0.1115
2015-07-01,Banco Popular Dominicano,BM,Capital Secundario (Tier 2),0.0281
2015-07-01,Banco Popular Dominicano,BM,Activos Ponderados por Riesgo,147726.79
2015-07-01,Banco Popular Dominicano,BM,Patrimonio Técnico,22048.77
2015-07-01,Banco de Reservas,BM,Índice de Solvencia,0.1395
2015-07-01,Banco de Reservas,BM,Capital Primario (Tier 1),0.114
2015-07-01,Banco de Reservas,BM,Capital Secundario (Tier 2),0.0282
2015-07-01,Banco de Reservas,BM,Activos Ponderados por Riesgo,134880.98
2015-07-01,Banco de Reservas,BM,Patrimonio Técnico,20131.49
2015-07-01,BHD León,BM,Índice de Solvencia,0.1413
2015-07-01,BHD León,BM,Capital Primario (Tier 1),0.1201
2015-07-01,BHD León,BM,Capital Secundario (Tier 2),0.0311
2015-07-01,BHD León,BM,Activos Ponderados por Riesgo,96343.56
2015-07-01,BHD León,BM,Patrimonio Técnico,14379.64
2015-07-01,Scotiabank RD,BM,Índice de Solvencia,0.1425
2015-07-01,Scotiabank RD,BM,Capital Primario (Tier 1),0.1147
2015-07-01,Scotiabank RD,BM,Capital Secundario (Tier 2),0.0305
2015-07-01,Scotiabank RD,BM,Activos Ponderados por Riesgo,51383.23
2015-07-01,Scotiabank RD,BM,Patrimonio Técnico,7669.14
2015-07-01,Banesco,BM,Índice de Solvencia,0.1371
2015-07-01,Banesco,BM,Capital Primario (Tier 1),0.1063
2015-07-01,Banesco,BM,Capital Secundario (Tier 2),0.0286
2015-07-01,Banesco,BM,Activos Ponderados por Riesgo,38537.42
2015-07-01,Banesco,BM,Patrimonio Técnico,5751.85
2015-07-01,Citibank RD,BM,Índice de Solvencia,0.1435
2015-07-01,Citibank RD,BM,Capital Primario (Tier 1),0.1149
2015-07-01,Citibank RD,BM,Capital Secundario (Tier 2),0.0237
2015-07-01,Citibank RD,BM,Activos Ponderados por Riesgo,25691.61
2015-07-01,Citibank RD,BM,Patrimonio Técnico,3834.57
2015-07-01,Banco Santa Cruz,BM,Índice de Solvencia,0.1414
2015-07-01,Banco Santa Cruz,BM,Capital Primario (Tier 1),0.1108
2015-07-01,Banco Santa Cruz,BM,Capital Secundario (Tier 2),0.0308
2015-07-01,Banco Santa Cruz,BM,Activos Ponderados por Riesgo,19268.71
2015-07-01,Banco Santa Cruz,BM,Patrimonio Técnico,2875.93
2015-07-01,Banco López de Haro,BM,Índice de Solvencia,0.1371
2015-07-01,Banco López de Haro,BM,Capital Primario (Tier 1),0.1052
2015-07-01,Banco López de Haro,BM,Capital Secundario (Tier 2),0.0266
2015-07-01,Banco López de Haro,BM,Activos Ponderados por Riesgo,19268.71
2015-07-01,Banco López de Haro,BM,Patrimonio Técnico,2875.93
2015-07-01,JMMB Bank,BM,Índice de Solvencia,0.1372
2015-07-01,JMMB Bank,BM,Capital Primario (Tier 1),0.1142
2015-07-01,JMMB Bank,BM,Capital Secundario (Tier 2),0.0266
2015-07-01,JMMB Bank,BM,Activos Ponderados por Riesgo,19268.71
2015-07-01,JMMB Bank,BM,Patrimonio Técnico,2875.93
2015-07-01,Banco Vimenca,BM,Índice de Solvencia,0.1435
2015-07-01,Banco Vimenca,BM,Capital Primario (Tier 1),0.1175
2015-07-01,Banco Vimenca,BM,Capital Secundario (Tier 2),0.0327
2015-07-01,Banco Vimenca,BM,Activos Ponderados por Riesgo,12845.81
2015-07-01,Banco Vimenca,BM,Patrimonio Técnico,1917.28
2015-07-01,Banco del Progreso,BM,Índice de Solvencia,0.1264
2015-07-01,Banco del Progreso,BM,Capital Primario (Tier 1),0.1002
2015-07-01,Banco del Progreso,BM,Capital Secundario (Tier 2),0.0269
2015-07-01,Banco del Progreso,BM,Activos Ponderados por Riesgo,12845.81
2015-07-01,Banco del Progreso,BM,Patrimonio Técnico,1917.28
2015-07-01,Caribe Express Banco,BM,Índice de Solvencia,0.1344
2015-07-01,Caribe Express Banco,BM,Capital Primario (Tier 1),0.1084
2015-07-01,Caribe Express Banco,BM,Capital Secundario (Tier 2),0.0276
2015-07-01,Caribe Express Banco,BM,Activos Ponderados por Riesgo,12845.81
2015-07-01,Caribe Express Banco,BM,Patrimonio Técnico,1917.28
2015-07-01,Asociación Popular de Ahorros y Préstamos,CA,Índice de Solvencia,0.1413
2015-07-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Primario (Tier 1),0.1149
2015-07-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Secundario (Tier 2),0.0346
2015-07-01,Asociación Popular de Ahorros y Préstamos,CA,Activos Ponderados por Riesgo,30829.94
2015-07-01,Asociación Popular de Ahorros y Préstamos,CA,Patrimonio Técnico,4601.48
2015-07-01,Asociación Cibao,CA,Índice de Solvencia,0.1387
2015-07-01,Asociación Cibao,CA,Capital Primario (Tier 1),0.1128
2015-07-01,Asociación Cibao,CA,Capital Secundario (Tier 2),0.0296
2015-07-01,Asociación Cibao,CA,Activos Ponderados por Riesgo,19268.71
2015-07-01,Asociación Cibao,CA,Patrimonio Técnico,2875.93
2015-07-01,La Nacional,CA,Índice de Solvencia,0.1446
2015-07-01,La Nacional,CA,Capital Primario (Tier 1),0.1178
2015-07-01,La Nacional,CA,Capital Secundario (Tier 2),0.0298
2015-07-01,La Nacional,CA,Activos Ponderados por Riesgo,11561.23
2015-07-01,La Nacional,CA,Patrimonio Técnico,1725.56
2015-07-01,Romana,CA,Índice de Solvencia,0.1407
2015-07-01,Romana,CA,Capital Primario (Tier 1),0.1053
2015-07-01,Romana,CA,Capital Secundario (Tier 2),0.0266
2015-07-01,Romana,CA,Activos Ponderados por Riesgo,7707.48
2015-07-01,Romana,CA,Patrimonio Técnico,1150.37
2015-07-01,Mocana,CA,Índice de Solvencia,0.1418
2015-07-01,Mocana,CA,Capital Primario (Tier 1),0.1035
2015-07-01,Mocana,CA,Capital Secundario (Tier 2),0.029
2015-07-01,Mocana,CA,Activos Ponderados por Riesgo,7707.48
2015-07-01,Mocana,CA,Patrimonio Técnico,1150.37
2015-07-01,ADOPEM,BA,Índice de Solvencia,0.1404
2015-07-01,ADOPEM,BA,Capital Primario (Tier 1),0.1113
2015-07-01,ADOPEM,BA,Capital Secundario (Tier 2),0.0266
2015-07-01,ADOPEM,BA,Activos Ponderados por Riesgo,11240.08
2015-07-01,ADOPEM,BA,Patrimonio Técnico,1677.62
2015-07-01,Bancamérica,BA,Índice de Solvencia,0.1397
2015-07-01,Bancamérica,BA,Capital Primario (Tier 1),0.115
2015-07-01,Bancamérica,BA,Capital Secundario (Tier 2),0.0261
2015-07-01,Bancamérica,BA,Activos Ponderados por Riesgo,9634.36
2015-07-01,Bancamérica,BA,Patrimonio Técnico,1437.96
2015-07-01,Banfond,BA,Índice de Solvencia,0.1455
2015-07-01,Banfond,BA,Capital Primario (Tier 1),0.1171
2015-07-01,Banfond,BA,Capital Secundario (Tier 2),0.0301
2015-07-01,Banfond,BA,Activos Ponderados por Riesgo,6422.9
2015-07-01,Banfond,BA,Patrimonio Técnico,958.64
2015-07-01,Motor Crédito,BA,Índice de Solvencia,0.1374
2015-07-01,Motor Crédito,BA,Capital Primario (Tier 1),0.1085
